wave_id,task_id,system,valid_attempt,artifact_role,archive_member,artifact_sha256,original_judge_status,original_score,original_score_available,original_recorded_pass,audit_status,replay_score,score_delta,score_comparison,replay_pass,replay_zero,replay_scoreable,criterion_scores,failure_codes,evaluator_status,evaluator_sha256,judge_binding_manifest_sha256,error,elapsed_seconds
20260902T230727Z-P15-C-PO-ADDENDUM-001-codex,P15-C-PO-ADDENDUM-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260902T230727Z-P15-C-PO-ADDENDUM-001-codex/P15-C-PO-ADDENDUM-001__SDFoKeB/answer.xlsx,aa159c07ed31bdf31a77218b0587756ce0894d39236e6fe9c1b75a343780beca,SCORED,0.633333,True,False,SCORE_REPLAYED,0.866667,0.233334,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":1.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1027
20260903T015746Z-P15-C-PO-ADDENDUM-001-codex,P15-C-PO-ADDENDUM-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T015746Z-P15-C-PO-ADDENDUM-001-codex/P15-C-PO-ADDENDUM-001__dkvewDG/answer.xlsx,3e0aaa038be4e475d989592c08ae3b687bd03eef1ca640c3c7d81e9c07d5e5d4,SCORED,0.4,True,False,SCORE_REPLAYED,1.0,0.6,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1
20260903T044841Z-P15-C-PO-ADDENDUM-001-codex,P15-C-PO-ADDENDUM-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T044841Z-P15-C-PO-ADDENDUM-001-codex/P15-C-PO-ADDENDUM-001__NPG84b5/answer.xlsx,9da4efd28d11b3625bbe06f074dfb069a8201514c706ab1cbff12791ed071a00,SCORED,0.533333,True,False,SCORE_REPLAYED,1.0,0.466667,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1223
20260903T130639Z-P15-C-PO-ADDENDUM-001-codex,P15-C-PO-ADDENDUM-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T130639Z-P15-C-PO-ADDENDUM-001-codex/P15-C-PO-ADDENDUM-001__2koPbzL/answer.xlsx,b7a7073b5d46ff23c03459ae37d716ffc658120f8fdca0f437ec2e209d84882b,SCORED,0.533333,True,False,SCORE_REPLAYED,1.0,0.466667,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1075
20260901T113709Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260901T113709Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__LfPowNA/answer.xlsx,99463185f99c8e2be6abc931289270a0316d7a1bb6a33775d3562ad1a78c85b4,SCORED,0.4,True,False,SCORE_REPLAYED,0.633333,0.233333,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1024
20260901T152010Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260901T152010Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__PAHmgn9/answer.xlsx,4ffea4d6e0a65b1578aea23c0627976ec38bd533fb18e83efc1b91fa597d3a65,SCORED,0.4,True,False,SCORE_REPLAYED,0.633333,0.233333,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1054
20260901T154406Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,False,HARBOR_RAW,workbooks/20260901T154406Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__Bdenvwf/answer.xlsx,fec64466e86d527f3bb12c1c495e27240942d3ef7a392e06575df7b02fe9bd2e,SCORED,1.0,True,False,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.105
20260902T214951Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260902T214951Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__WgJCezU/answer.xlsx,bf8c32ecb7f51ee3bc8d90a50915d033032b07713e7f13e0b3a097831d22e6cd,SCORED,0.4,True,False,SCORE_REPLAYED,0.633333,0.233333,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":0.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1009
20260903T000633Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T000633Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__bgGE56H/answer.xlsx,19e5e17fea0f24e59742ce5de3a99e322a879b9dacde3ad01e81b33251918a52,SCORED,0.266667,True,False,SCORE_REPLAYED,0.5,0.233333,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1135
20260903T024711Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T024711Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__DABNtRa/answer.xlsx,e156f9c5a2f206b259832de1e2a2c58051e128ee0afb450ff73c9c63b4a58717,SCORED,1.0,True,True,SCORE_REPLAYED,1.0,0.0,MATCH,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1022
20260903T192423Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260903T192423Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__AAv46Gy/answer.xlsx,5faad119d938809b9ceb06e6b37056f1e01ebf6bf096f16d1d77f9644db18e00,SCORED,0.4,True,False,JUDGE_UNABLE_TO_SCORE,,,UNSCOREABLE,,,False,"{""P001"":0.0,""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""EVALUATION_ERROR:UnsupportedFormulaError:UNSUPPORTED_FORMULA:NODE:Call(func=Name(id='ISFORMULA', ctx=Load()), args=[Constant(value=6260)], keywords=[])""]",JUDGE_ERROR,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.11
20260904T004833Z-P15-C-PO-ADDENDUM-001-qwen-coder,P15-C-PO-ADDENDUM-001,qwen38max,True,HARBOR_RAW,workbooks/20260904T004833Z-P15-C-PO-ADDENDUM-001-qwen-coder/P15-C-PO-ADDENDUM-001__WPMYVdm/answer.xlsx,6a956021a1677baf59fb88dcb6fd96ffcb68d82365fd141f27541ba91fea75ff,SCORED,0.266667,True,False,SCORE_REPLAYED,0.5,0.233333,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":1.0,""R005"":0.0,""R006"":1.0,""R007"":0.0,""R008"":1.0,""R009"":0.0}",[],SCORED,1bf950dd4d4db0f0a81b689f6b33cbd24a0eb70b1ba773574e1b34f5396c5649,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1083
20260901T144049Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,False,HARBOR_RAW,workbooks/20260901T144049Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__UGPuhfg/answer.xlsx,670785250b2c7da714fb455dac0dcd06fd90e7037dcea12715e46759c3b9c9f2,SCORED,0.0,True,False,SCORE_REPLAYED,0.068966,0.068966,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1003
20260901T150139Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,False,HARBOR_RAW,workbooks/20260901T150139Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__NoDKZA9/answer.xlsx,c5a30d9044008455569b5d03b378dfe2c98aeb68a3f2671c0e61ebf99c7779a8,SCORED,0.0,True,False,SCORE_REPLAYED,0.068966,0.068966,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1016
20260902T165132Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260902T165132Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__6WXcvwh/answer.xlsx,56a56ba50a2fde54512c04cc6f6bd051d58c665346024d8301d5ecc9a072036a,SCORED,0.172414,True,False,SCORE_REPLAYED,0.758621,0.586207,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.109
20260902T180457Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260902T180457Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__aXUzfSS/answer.xlsx,56f52d8efa19fbf2270a05cdeec7896b4def1ff12b4dcc028ea5343f68fc7e05,SCORED,0.0,True,False,SCORE_REPLAYED,0.172414,0.172414,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1047
20260902T200942Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260902T200942Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__358yaXq/answer.xlsx,6b9693e8b41f4f0bca26fe6a879912133c39a02c5e7813843e92bfc37d2f08fd,SCORED,0.0,True,False,SCORE_REPLAYED,0.068966,0.068966,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1001
20260903T015449Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T015449Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__cbgphjP/answer.xlsx,c0c085a67a1b3e293750ef44c8f45709ff6c2e913a6ee7b3eec1447eef03dc87,SCORED,0.0,True,False,JUDGE_UNABLE_TO_SCORE,,,UNSCOREABLE,,,False,"{""P001"":0.0,""R001"":0.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}","[""SHEET_ALIAS:Quote_Header=Quote Comparison"",""UNRESOLVED_SHEET_ROLE:Alternates"",""UNRESOLVED_SHEET_ROLE:Checks"",""UNRESOLVED_SHEET_ROLE:Groups"",""UNRESOLVED_SHEET_ROLE:Line_Items"",""UNRESOLVED_SHEET_ROLE:Provenance""]",JUDGE_ERROR,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.0974
20260903T121921Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T121921Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__mYmHuJN/answer.xlsx,235e205fd0b9a2b0f87fca601944d0212f25a2bf81812f2b26868553dd40a9cc,SCORED,0.0,True,False,SCORE_REPLAYED,0.172414,0.172414,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1116
20260903T143629Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T143629Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__YGcMeD3/answer.xlsx,c92ef0f0a2ec0dd08754c8b0fde39074c0fe4afc53e852f82db1832569af549f,SCORED,0.275862,True,False,SCORE_REPLAYED,0.655172,0.37931,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1197
20260903T200846Z-P15-C-QUOTE-001-claude-code,P15-C-QUOTE-001,claude_opus5,True,HARBOR_RAW,workbooks/20260903T200846Z-P15-C-QUOTE-001-claude-code/P15-C-QUOTE-001__G8Nc3BM/answer.xlsx,f30b94897bdc47caff4f7ef1a11c71cbbd248be609448cbe568d1a5ab26a1d47,SCORED,0.0,True,False,SCORE_REPLAYED,0.068966,0.068966,CHANGED,False,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":0.0,""R003"":0.0,""R004"":0.0,""R005"":0.0,""R006"":0.0,""R007"":0.0,""R008"":0.0,""R009"":0.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1149
20260901T144640Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260901T144640Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__go6MvZb/answer.xlsx,df176adc5dfaeaff39c931d02a9ac1f74d12039a55d3ef1dd65097add88c571c,SCORED,0.62069,True,False,SCORE_REPLAYED,1.0,0.37931,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1119
20260901T152134Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,False,HARBOR_RAW,workbooks/20260901T152134Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__wxJVRUw/answer.xlsx,4187921f13aa442f44c59a200ac39ba3373bfaf38d7c06fc77fc2f6acd741d9e,SCORED,0.62069,True,False,SCORE_REPLAYED,1.0,0.37931,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1162
20260902T152747Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260902T152747Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__8SXcV38/answer.xlsx,6497767135842650842cf6d27a62b9a7b8e0d6c495a74c15d6ea38a2fa4f70d6,SCORED,0.517241,True,False,SCORE_REPLAYED,1.0,0.482759,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1132
20260902T190811Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,False,HARBOR_RAW,workbooks/20260902T190811Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__vuVHVoP/answer.xlsx,eb1e81d6e9503c154cbd9c6721a7907c83aa56c038f909b03d19fa5015439b8c,SCORED,,False,False,SCORE_REPLAYED,1.0,,NO_ORIGINAL_SCORE,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1065
20260902T212515Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260902T212515Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__TP7LcW4/answer.xlsx,66a135ee098e1870ba2fedd41e664df04dcc28a4dc7224834f960c463c2d31cc,SCORED,0.62069,True,False,SCORE_REPLAYED,1.0,0.37931,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1109
20260903T000545Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T000545Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__EUaDVfG/answer.xlsx,c8fed321dba7469f453a729768ae10558cf4ea2b11cbba01818e9ff1bc4dca45,SCORED,0.62069,True,False,SCORE_REPLAYED,1.0,0.37931,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1208
20260903T024707Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T024707Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__Fg4GZqN/answer.xlsx,4bdadf7f9073d7b5413a8dfe12decd33c34aff3c41930a68133bffddd855d2ad,SCORED,0.62069,True,False,SCORE_REPLAYED,1.0,0.37931,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1088
20260903T054357Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T054357Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__WaGVAYc/answer.xlsx,e63cea73b6a1ac5760821561200d9ff737f481a1c30ebd690dc01d77471fdfa7,SCORED,0.275862,True,False,SCORE_REPLAYED,1.0,0.724138,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1249
20260903T205115Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260903T205115Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__ss8Swhp/answer.xlsx,7f295b30d91b2d355a619e659e2d75f1306148337fe61dcfdfac343c6f16999a,SCORED,0.517241,True,False,SCORE_REPLAYED,1.0,0.482759,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1228
20260904T011830Z-P15-C-QUOTE-001-codex,P15-C-QUOTE-001,codex_gpt56sol,True,HARBOR_RAW,workbooks/20260904T011830Z-P15-C-QUOTE-001-codex/P15-C-QUOTE-001__3XUPPTj/answer.xlsx,979678a7c0c3239fea18d78064678d6cb985014396951a11cf347d4b90e7b473,SCORED,0.517241,True,False,SCORE_REPLAYED,1.0,0.482759,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1083
20260901T143237Z-P15-C-QUOTE-001-qwen-coder,P15-C-QUOTE-001,qwen38max,True,HARBOR_RAW,workbooks/20260901T143237Z-P15-C-QUOTE-001-qwen-coder/P15-C-QUOTE-001__emETmAn/answer.xlsx,ef55876362d954e9b1477674623153debb4546be4325700adabef3d8f1c8ef31,SCORED,0.275862,True,False,SCORE_REPLAYED,1.0,0.724138,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.1071
20260901T145450Z-P15-C-QUOTE-001-qwen-coder,P15-C-QUOTE-001,qwen38max,True,HARBOR_RAW,workbooks/20260901T145450Z-P15-C-QUOTE-001-qwen-coder/P15-C-QUOTE-001__8CeBX8n/answer.xlsx,192f869c2334c0c937333d8c83f3730b680c9404a4070d079e8e4a49680c0dea,SCORED,0.413793,True,False,SCORE_REPLAYED,1.0,0.586207,CHANGED,True,False,True,"{""P001"":0.0,""R001"":1.0,""R002"":1.0,""R003"":1.0,""R004"":1.0,""R005"":1.0,""R006"":1.0,""R007"":1.0,""R008"":1.0,""R009"":1.0}",[],SCORED,6500eff925bfc8af4380947c07d0dc10c5087565b92a641213a714be2ff9061f,7fccc4edac8f8d65742fa0d1b63ba462b892cb1a3d64d3683691765920da0955,,0.109
